               t             z_1            v_z1
  4.81000000e+01 -7.20768205e+02  3.51249287e+02
  4.82000000e+01 -8.39904248e+02  4.18277336e+02
  4.83000000e+01 -9.54997263e+02  4.62427286e+02
  4.84000000e+01 -1.06549323e+03  4.81370287e+02
  4.85000000e+01 -1.17086026e+03  4.74108855e+02
  4.86000000e+01 -1.27059115e+03  4.41029546e+02
  4.87000000e+01 -1.36420582e+03  3.83882540e+02
  4.88000000e+01 -1.45125365e+03  3.05689205e+02
  4.89000000e+01 -1.53131562e+03  2.10582521e+02
  4.90000000e+01 -1.60400633e+03  1.03588802e+02
  4.91000000e+01 -1.66897587e+03 -9.63776664e+00
  4.92000000e+01 -1.72591151e+03 -1.23113746e+02
  4.93000000e+01 -1.77453916e+03 -2.30842455e+02
  4.94000000e+01 -1.81462477e+03 -3.27130679e+02
  4.95000000e+01 -1.84597535e+03 -4.06889345e+02
  4.96000000e+01 -1.86844001e+03 -4.65902299e+02
  4.97000000e+01 -1.88191061e+03 -5.01048973e+02
  4.98000000e+01 -1.88632230e+03 -5.10469192e+02
  4.99000000e+01 -1.88165384e+03 -4.93661416e+02
  5.00000000e+01 -1.86792772e+03 -4.51509224e+02
  5.01000000e+01 -1.84520999e+03 -3.86234647e+02
  5.02000000e+01 -1.81361003e+03 -3.01280815e+02
  5.03000000e+01 -1.77327993e+03 -2.01130106e+02
  5.04000000e+01 -1.72441384e+03 -9.10674139e+01
  5.05000000e+01 -1.66724698e+03  2.30989652e+01
  5.06000000e+01 -1.60205454e+03  1.35344094e+02
  5.07000000e+01 -1.52915032e+03  2.39744592e+02
  5.08000000e+01 -1.44888528e+03  3.30791472e+02
  5.09000000e+01 -1.36164576e+03  4.03681089e+02
  5.10000000e+01 -1.26785173e+03  4.54568834e+02
  5.11000000e+01 -1.16795467e+03  4.80772186e+02
  5.12000000e+01 -1.06243546e+03  4.80912374e+02
  5.13000000e+01 -9.51802026e+02  4.54987201e+02
  5.14000000e+01 -8.36586927e+02  4.04371150e+02
  5.15000000e+01 -7.17344771e+02  3.31742793e+02
  5.16000000e+01 -5.94649549e+02  2.40943320e+02
  5.17000000e+01 -4.69091878e+02  1.36773669e+02
  5.18000000e+01 -3.41276151e+02  2.47409688e+01
  5.19000000e+01 -2.11817631e+02 -8.92323169e+01
  5.20000000e+01 -8.13394902e+01 -1.99121177e+02
  5.21000000e+01  4.95301923e+01 -2.99116260e+02
  5.22000000e+01  1.80161452e+02 -3.83930682e+02
  5.23000000e+01  3.09925473e+02 -4.49079254e+02
  5.24000000e+01  4.38197614e+02 -4.91115354e+02
  5.25000000e+01  5.64360412e+02 -5.07812961e+02
  5.26000000e+01  6.87806563e+02 -4.98284211e+02
  5.27000000e+01  8.07941836e+02 -4.63026290e+02
  5.28000000e+01  9.24187939e+02 -4.03895173e+02
  5.29000000e+01  1.03598530e+03 -3.24007603e+02
  5.30000000e+01  1.14279577e+03 -2.27576478e+02
  5.31000000e+01  1.24410518e+03 -1.19688352e+02
  5.32000000e+01  1.33942588e+03 -6.03479636e+00
  5.33000000e+01  1.42829902e+03  1.07388198e+02
  5.34000000e+01  1.51029678e+03  2.14596887e+02
  5.35000000e+01  1.58502447e+03  3.09935802e+02
  5.36000000e+01  1.65212237e+03  3.88376430e+02
  5.37000000e+01  1.71126748e+03  4.45782787e+02
  5.38000000e+01  1.76217511e+03  4.79129856e+02
  5.39000000e+01  1.80460020e+03  4.86663344e+02
  5.40000000e+01  1.83833853e+03  4.67992326e+02
  5.41000000e+01  1.86322769e+03  4.24109896e+02
  5.42000000e+01  1.87914788e+03  3.57340706e+02
  5.43000000e+01  1.88602247e+03  2.71218192e+02
  5.44000000e+01  1.88381835e+03  1.70297961e+02
  5.45000000e+01  1.87254614e+03  5.99171805e+01
  5.46000000e+01  1.85226010e+03 -5.40872914e+01
  5.47000000e+01  1.82305788e+03 -1.65687179e+02
  5.48000000e+01  1.78508006e+03 -2.68981165e+02
  5.49000000e+01  1.73850944e+03 -3.58506561e+02
  5.50000000e+01  1.68357019e+03 -4.29527812e+02
  5.51000000e+01  1.62052679e+03 -4.78286601e+02
  5.52000000e+01  1.54968270e+03 -5.02200336e+02
  5.53000000e+01  1.47137894e+03 -4.99998546e+02
  5.54000000e+01  1.38599243e+03 -4.71789977e+02
  5.55000000e+01  1.29393421e+03 -4.19056845e+02
  5.56000000e+01  1.19564741e+03 -3.44576557e+02
  5.57000000e+01  1.09160516e+03 -2.52275020e+02
  5.58000000e+01  9.82308264e+02 -1.47019299e+02
  5.59000000e+01  8.68282860e+02 -3.43605680e+01
  5.60000000e+01  7.50077824e+02  7.97590698e+01
  5.61000000e+01  6.28262157e+02  1.89320406e+02
  5.62000000e+01  5.03422240e+02  2.88545022e+02
  5.63000000e+01  3.76159012e+02  3.72200471e+02
  5.64000000e+01  2.47085076e+02  4.35876618e+02
  5.65000000e+01  1.16821754e+02  4.76218555e+02
  5.66000000e+01 -1.40039106e+01  4.91103782e+02
  5.67000000e+01 -1.44762164e+02  4.79754302e+02
  5.68000000e+01 -2.74823580e+02  4.42777704e+02
  5.69000000e+01 -4.03562084e+02  3.82135073e+02
  5.70000000e+01 -5.30357971e+02  3.01037414e+02
  5.71000000e+01 -6.54600886e+02  2.03776059e+02
  5.72000000e+01 -7.75692765e+02  9.54960286e+01
  5.73000000e+01 -8.93050710e+02 -1.80757032e+01
  5.74000000e+01 -1.00610980e+03 -1.30932672e+02
  5.75000000e+01 -1.11432580e+03 -2.37106148e+02
  5.76000000e+01 -1.21717780e+03 -3.30980370e+02
  5.77000000e+01 -1.31417070e+03 -4.07589134e+02
  5.78000000e+01 -1.40483761e+03 -4.62878074e+02
  5.79000000e+01 -1.48874209e+03 -4.93918793e+02
  5.80000000e+01 -1.56548024e+03 -4.99063516e+02
  5.81000000e+01 -1.63468268e+03 -4.78032115e+02
  5.82000000e+01 -1.69601629e+03 -4.31926905e+02
  5.83000000e+01 -1.74918583e+03 -3.63174419e+02
  5.84000000e+01 -1.79393535e+03 -2.75397256e+02
  5.85000000e+01 -1.83004945e+03 -1.73222755e+02
  5.86000000e+01 -1.85735429e+03 -6.20386082e+01
  5.87000000e+01 -1.87571843e+03  5.22916877e+01
  5.88000000e+01 -1.88505346e+03  1.63738501e+02
  5.89000000e+01 -1.88531446e+03  2.66424512e+02
  5.90000000e+01 -1.87650017e+03  3.54935119e+02
  5.91000000e+01 -1.85865302e+03  4.24604397e+02
  5.92000000e+01 -1.83185891e+03  4.71761524e+02
  5.93000000e+01 -1.79624683e+03  4.93924645e+02
  5.94000000e+01 -1.75198820e+03  4.89931946e+02
  5.95000000e+01 -1.69929606e+03  4.60003013e+02
  5.96000000e+01 -1.63842407e+03  4.05727224e+02
  5.97000000e+01 -1.56966524e+03  3.29979811e+02
  5.98000000e+01 -1.49335054e+03  2.36770002e+02
  5.99000000e+01 -1.40984734e+03  1.31029275e+02
  6.00000000e+01 -1.31955760e+03  1.83509034e+01
  6.01000000e+01 -1.22291593e+03 -9.53054422e+01
  6.02000000e+01 -1.12038754e+03 -2.03928454e+02
  6.03000000e+01 -1.01246597e+03 -3.01772666e+02
  6.04000000e+01 -8.99670718e+02 -3.83661894e+02
  6.05000000e+01 -7.82544743e+02 -4.45262607e+02
  6.06000000e+01 -6.61651851e+02 -4.83312801e+02
  6.07000000e+01 -5.37573982e+02 -4.95794272e+02
  6.08000000e+01 -4.10908407e+02 -4.82039206e+02
  6.09000000e+01 -2.82264852e+02 -4.42765447e+02
  6.10000000e+01 -1.52262566e+02 -3.80038581e+02
  6.11000000e+01 -2.15273374e+01 -2.97162843e+02
  6.12000000e+01  1.09311517e+02 -1.98506611e+02
  6.13000000e+01  2.39624180e+02 -8.92716856e+01
  6.14000000e+01  3.68783370e+02  2.47814281e+01
  6.15000000e+01  4.96167357e+02  1.37637761e+02
  6.16000000e+01  6.21162955e+02  2.43345550e+02
  6.17000000e+01  7.43168476e+02  3.36330573e+02
  6.18000000e+01  8.61596624e+02  4.11690542e+02
  6.19000000e+01  9.75877326e+02  4.65454009e+02
  6.20000000e+01  1.08546047e+03  4.94790112e+02
  6.21000000e+01  1.18981856e+03  4.98158076e+02
  6.22000000e+01  1.28844925e+03  4.75388589e+02
  6.23000000e+01  1.38087776e+03  4.27692736e+02
  6.24000000e+01  1.46665918e+03  3.57598036e+02
  6.25000000e+01  1.54538057e+03  2.68814948e+02
  6.26000000e+01  1.61666301e+03  1.66040907e+02
  6.27000000e+01  1.68016335e+03  5.47122304e+01
  6.28000000e+01  1.73557593e+03 -5.92829976e+01
  6.29000000e+01  1.78263401e+03 -1.69915898e+02
  6.30000000e+01  1.82111107e+03 -2.71335206e+02
  6.31000000e+01  1.85082189e+03 -3.58176300e+02
  6.32000000e+01  1.87162346e+03 -4.25844528e+02
  6.33000000e+01  1.88341563e+03 -4.70757864e+02
  6.34000000e+01  1.88614166e+03 -4.90536092e+02
  6.35000000e+01  1.87978841e+03 -4.84126509e+02
  6.36000000e+01  1.86438647e+03 -4.51859521e+02
  6.37000000e+01  1.84000998e+03 -3.95431193e+02
  6.38000000e+01  1.80677628e+03 -3.17813669e+02
  6.39000000e+01  1.76484534e+03 -2.23098202e+02
  6.40000000e+01  1.71441901e+03 -1.16279077e+02
  6.41000000e+01  1.65574003e+03 -2.98984367e+00
  6.42000000e+01  1.58909085e+03  1.10794213e+02
  6.43000000e+01  1.51479230e+03  2.19071651e+02
  6.44000000e+01  1.43320203e+03  3.16131827e+02
  6.45000000e+01  1.34471279e+03  3.96856496e+02
  6.46000000e+01  1.24975055e+03  4.56990127e+02
  6.47000000e+01  1.14877241e+03  4.93364644e+02
  6.48000000e+01  1.04226445e+03  5.04066746e+02
  6.49000000e+01  9.30739367e+02  4.88538950e+02
  6.50000000e+01  8.14734009e+02  4.47609032e+02
  6.51000000e+01  6.94806786e+02  3.83446303e+02
  6.52000000e+01  5.71534988e+02  2.99447037e+02
  6.53000000e+01  4.45512007e+02  2.00055099e+02
  6.54000000e+01  3.17344476e+02  9.05272426e+01
  6.55000000e+01  1.87649352e+02 -2.33445203e+01
  6.56000000e+01  5.70509448e+01 -1.35538819e+02
  6.57000000e+01 -7.38220868e+01 -2.40122938e+02
  6.58000000e+01 -2.04339763e+02 -3.31566145e+02
  6.59000000e+01 -3.33873813e+02 -4.05031789e+02
  6.60000000e+01 -4.61800703e+02 -4.56632745e+02
  6.61000000e+01 -5.87504634e+02 -4.83636701e+02
  6.62000000e+01 -7.10380508e+02 -4.84610466e+02
  6.63000000e+01 -8.29836841e+02 -4.59495656e+02
  6.64000000e+01 -9.45298608e+02 -4.09611778e+02
  6.65000000e+01 -1.05621001e+03 -3.37586535e+02
  6.66000000e+01 -1.16203717e+03 -2.47217055e+02
  6.67000000e+01 -1.26227065e+03 -1.43269336e+02
  6.68000000e+01 -1.35642797e+03 -3.12265456e+01
  6.69000000e+01 -1.44405589e+03  8.30005726e+01
  6.70000000e+01 -1.52473259e+03  1.93385866e+02
  6.71000000e+01 -1.59806973e+03  2.94106037e+02
  6.72000000e+01 -1.66371427e+03  3.79848189e+02
  6.73000000e+01 -1.72135024e+03  4.46090425e+02
  6.74000000e+01 -1.77070018e+03  4.89340658e+02
  6.75000000e+01 -1.81152654e+03  5.07321038e+02
  6.76000000e+01 -1.84363281e+03  4.99088256e+02
  6.77000000e+01 -1.86686442e+03  4.65083356e+02
  6.78000000e+01 -1.88110956e+03  4.07108439e+02
  6.79000000e+01 -1.88629964e+03  3.28231485e+02
  6.80000000e+01 -1.88240969e+03  2.32624317e+02
  6.81000000e+01 -1.86945843e+03  1.25342267e+02
  6.82000000e+01 -1.84750821e+03  1.20571875e+01
  6.83000000e+01 -1.81666468e+03 -1.01242108e+02
  6.84000000e+01 -1.77707631e+03 -2.08566134e+02
  6.85000000e+01 -1.72893368e+03 -3.04241063e+02
  6.86000000e+01 -1.67246852e+03 -3.83208383e+02
  6.87000000e+01 -1.60795264e+03 -4.41292050e+02
  6.88000000e+01 -1.53569659e+03 -4.75419045e+02
  6.89000000e+01 -1.45604821e+03 -4.83781671e+02
  6.90000000e+01 -1.36939088e+03 -4.65933014e+02
  6.91000000e+01 -1.27614174e+03 -4.22810555e+02
  6.92000000e+01 -1.17674968e+03 -3.56686647e+02
  6.93000000e+01 -1.07169312e+03 -2.71048505e+02
  6.94000000e+01 -9.61477781e+02 -1.70414032e+02
  6.95000000e+01 -8.46634200e+02 -6.00932073e+01
  6.96000000e+01 -7.27715196e+02  5.40923519e+01
  6.97000000e+01 -6.05293208e+02  1.66116854e+02
  6.98000000e+01 -4.79957535e+02  2.70068579e+02
  6.99000000e+01 -3.52311502e+02  3.60462092e+02
  7.00000000e+01 -2.22969556e+02  4.32527958e+02
  7.01000000e+01 -9.25543078e+01  4.82464621e+02
  7.02000000e+01  3.83064671e+01  5.07639185e+02
  7.03000000e+01  1.68982847e+02  5.06726458e+02
  7.04000000e+01  2.98845798e+02  4.79778941e+02
  7.05000000e+01  4.27270202e+02  4.28224049e+02
  7.06000000e+01  5.53637866e+02  3.54788723e+02
  7.07000000e+01  6.77340496e+02  2.63355406e+02
  7.08000000e+01  7.97782629e+02  1.58756994e+02
  7.09000000e+01  9.14384495e+02  4.65215888e+01
  7.10000000e+01  1.02658481e+03 -6.74194616e+01
  7.11000000e+01  1.13384348e+03 -1.77044822e+02
  7.12000000e+01  1.23564419e+03 -2.76561181e+02
  7.13000000e+01  1.33149692e+03 -3.60709215e+02
  7.14000000e+01  1.42094025e+03 -4.25041353e+02
  7.15000000e+01  1.50354363e+03 -4.66156671e+02
  7.16000000e+01  1.57890945e+03 -4.81880503e+02
  7.17000000e+01  1.64667490e+03 -4.71379288e+02
  7.18000000e+01  1.70651380e+03 -4.35204601e+02
  7.19000000e+01  1.75813809e+03 -3.75264007e+02
  7.20000000e+01  1.80129928e+03 -2.94720324e+02
  7.21000000e+01  1.83578960e+03 -1.97824573e+02
  7.22000000e+01  1.86144302e+03 -8.96914686e+01
  7.23000000e+01  1.87813605e+03  2.39707143e+01
  7.24000000e+01  1.88578835e+03  1.37161613e+02
  7.25000000e+01  1.88436308e+03  2.43905681e+02
  7.26000000e+01  1.87386710e+03  3.38567779e+02
  7.27000000e+01  1.85435092e+03  4.16150785e+02
  7.28000000e+01  1.82590851e+03  4.72559511e+02
  7.29000000e+01  1.78867676e+03  5.04816983e+02
  7.30000000e+01  1.74283490e+03  5.11221664e+02
  7.31000000e+01  1.68860360e+03  4.91437313e+02
  7.32000000e+01  1.62624392e+03  4.46510746e+02
  7.33000000e+01  1.55605602e+03  3.78816540e+02
  7.34000000e+01  1.47837777e+03  2.91931623e+02
  7.35000000e+01  1.39358309e+03  1.90446362e+02
  7.36000000e+01  1.30208016e+03  7.97221213e+01
  7.37000000e+01  1.20430943e+03 -3.43918877e+01
  7.38000000e+01  1.10074155e+03 -1.45867530e+02
  7.39000000e+01  9.91875056e+02 -2.48816115e+02
  7.40000000e+01  8.78233998e+02 -3.37799399e+02
  7.41000000e+01  7.60365407e+02 -4.08116801e+02
  7.42000000e+01  6.38836664e+02 -4.56053654e+02
  7.43000000e+01  5.14232769e+02 -4.79077391e+02
  7.44000000e+01  3.87153524e+02 -4.75971295e+02
  7.45000000e+01  2.58210648e+02 -4.46898757e+02
  7.46000000e+01  1.28024829e+02 -3.93394644e+02
  7.47000000e+01 -2.77725847e+00 -3.18284232e+02
  7.48000000e+01 -1.33565977e+02 -2.25533995e+02
  7.49000000e+01 -2.63711753e+02 -1.20042111e+02
  7.50000000e+01 -3.92588105e+02 -7.37977525e+00
  7.51000000e+01 -5.19574666e+02  1.06503039e+02
  7.52000000e+01 -6.44060162e+02  2.15591822e+02
  7.53000000e+01 -7.65445362e+02  3.14125178e+02
  7.54000000e+01 -8.83145956e+02  3.96899103e+02
  7.55000000e+01 -9.96595371e+02  4.59541826e+02
  7.56000000e+01 -1.10524750e+03  4.98744701e+02
  7.57000000e+01 -1.20857933e+03  5.12436945e+02
  7.58000000e+01 -1.30609344e+03  4.99894998e+02
  7.59000000e+01 -1.39732045e+03  4.61780738e+02
  7.60000000e+01 -1.48182121e+03  4.00106524e+02
  7.61000000e+01 -1.55918896e+03  3.18128906e+02
  7.62000000e+01 -1.62905128e+03  2.20176637e+02
  7.63000000e+01 -1.69107188e+03  1.11422054e+02
  7.64000000e+01 -1.74495221e+03 -2.39209842e+00
  7.65000000e+01 -1.79043290e+03 -1.15255962e+02
  7.66000000e+01 -1.82729503e+03 -2.21209968e+02
  7.67000000e+01 -1.85536116e+03 -3.14659587e+02
  7.68000000e+01 -1.87449618e+03 -3.90670795e+02
  7.69000000e+01 -1.88460798e+03 -4.45230653e+02
  7.70000000e+01 -1.88564789e+03 -4.75459250e+02
  7.71000000e+01 -1.87761090e+03 -4.79761791e+02
  7.72000000e+01 -1.86053571e+03 -4.57912830e+02
  7.73000000e+01 -1.83450450e+03 -4.11068166e+02
  7.74000000e+01 -1.79964258e+03 -3.41703805e+02
  7.75000000e+01 -1.75611776e+03 -2.53485182e+02
  7.76000000e+01 -1.70413956e+03 -1.51073581e+02
  7.77000000e+01 -1.64395819e+03 -3.98799463e+01
  7.78000000e+01 -1.57586334e+03  7.42208880e+01
  7.79000000e+01 -1.50018279e+03  1.85200472e+02
  7.80000000e+01 -1.41728085e+03  2.87195126e+02
  7.81000000e+01 -1.32755658e+03  3.74815624e+02
  7.82000000e+01 -1.23144188e+03  4.43431816e+02
  7.83000000e+01 -1.12939943e+03  4.89417165e+02
  7.84000000e+01 -1.02192041e+03  5.10340275e+02
  7.85000000e+01 -9.09522192e+02  5.05093301e+02
  7.86000000e+01 -7.92745834e+02  4.73950452e+02
  7.87000000e+01 -6.72153455e+02  4.18553514e+02
  7.88000000e+01 -5.48325547e+02  3.41825132e+02
  7.89000000e+01 -4.21858179e+02  2.47814453e+02
  7.90000000e+01 -2.93360122e+02  1.41483276e+02
  7.91000000e+01 -1.63449925e+02  2.84439987e+01
  7.92000000e+01 -3.27529331e+01 -8.53367983e+01
  7.93000000e+01  9.81017204e+01 -1.93853466e+02
  7.94000000e+01  2.28484144e+02 -2.91378471e+02
  7.95000000e+01  3.57766719e+02 -3.72764881e+02
  7.96000000e+01  4.85327120e+02 -4.33718200e+02
  7.97000000e+01  6.10551314e+02 -4.71023170e+02
  7.98000000e+01  7.32836512e+02 -4.82713576e+02
  7.99000000e+01  8.51594073e+02 -4.68176093e+02
  8.00000000e+01  9.66252336e+02 -4.28182668e+02
  8.01000000e+01  1.07625937e+03 -3.64849752e+02
  8.02000000e+01  1.18108565e+03 -2.81526515e+02
  8.03000000e+01  1.28022656e+03 -1.82617964e+02
  8.04000000e+01  1.37320487e+03 -7.33522966e+01
  8.05000000e+01  1.45957303e+03  4.04952283e+01
  8.06000000e+01  1.53891527e+03  1.52907299e+02
  8.07000000e+01  1.61084967e+03  2.57942351e+02
  8.08000000e+01  1.67502997e+03  3.50048364e+02
  8.09000000e+01  1.73114721e+03  4.24356085e+02
  8.10000000e+01  1.77893127e+03  4.76936190e+02
  8.11000000e+01  1.81815214e+03  5.05006806e+02
  8.12000000e+01  1.84862101e+03  5.07080427e+02
  8.13000000e+01  1.87019122e+03  4.83042478e+02
  8.14000000e+01  1.88275893e+03  4.34157361e+02
  8.15000000e+01  1.88626366e+03  3.63001675e+02
  8.16000000e+01  1.88068852e+03  2.73328133e+02
  8.17000000e+01  1.86606036e+03  1.69867368e+02
  8.18000000e+01  1.84244959e+03  5.80780860e+01
  8.19000000e+01  1.80996987e+03 -5.61412274e+01
  8.20000000e+01  1.76877754e+03 -1.66763829e+02
  8.21000000e+01  1.71907088e+03 -2.67953014e+02
  8.22000000e+01  1.66108918e+03 -3.54370371e+02
  8.23000000e+01  1.59511154e+03 -4.21457723e+02
  8.24000000e+01  1.52145554e+03 -4.65677861e+02
  8.25000000e+01  1.44047575e+03 -4.84701352e+02
  8.26000000e+01  1.35256198e+03 -4.77529565e+02
  8.27000000e+01  1.25813741e+03 -4.44547404e+02
  8.28000000e+01  1.15765658e+03 -3.87502983e+02
  8.29000000e+01  1.05160317e+03 -3.09415293e+02
  8.30000000e+01  9.40487680e+02 -2.14414756e+02
  8.31000000e+01  8.24844988e+02 -1.07525079e+02
  8.32000000e+01  7.05231759e+02  5.60206902e+00
  8.33000000e+01  5.82223774e+02  1.18985546e+02
  8.34000000e+01  4.56413153e+02  2.26630623e+02
  8.35000000e+01  3.28405508e+02  3.22845591e+02
  8.36000000e+01  1.98817025e+02  4.02542361e+02
  8.37000000e+01  6.82715012e+01  4.61505185e+02
  8.38000000e+01 -6.26026589e+01  4.96613301e+02
  8.39000000e+01 -1.93175470e+02  5.06005757e+02
  8.40000000e+01 -3.22818397e+02  4.89179687e+02
  8.41000000e+01 -4.50907380e+02  4.47016871e+02
  8.42000000e+01 -5.76825842e+02  3.81737160e+02
  8.43000000e+01 -6.99967651e+02  2.96781239e+02
  8.44000000e+01 -8.19740042e+02  1.96628905e+02
  8.45000000e+01 -9.35566471e+02  8.65624753e+01
  8.46000000e+01 -1.04688939e+03 -2.76121956e+01
  8.47000000e+01 -1.15317292e+03 -1.39872344e+02
  8.48000000e+01 -1.25390544e+03 -2.44296381e+02
  8.49000000e+01 -1.34860208e+03 -3.35376633e+02
  8.50000000e+01 -1.43680698e+03 -4.08310224e+02
  8.51000000e+01 -1.51809556e+03 -4.59252725e+02
  8.52000000e+01 -1.59207652e+03 -4.85521197e+02
  8.53000000e+01 -1.65839374e+03 -4.85735878e+02
  8.54000000e+01 -1.71672799e+03 -4.59893053e+02
  8.55000000e+01 -1.76679847e+03 -4.09365248e+02
  8.56000000e+01 -1.80836415e+03 -3.36828732e+02
  8.57000000e+01 -1.84122496e+03 -2.46122178e+02
  8.58000000e+01 -1.86522271e+03 -1.42043919e+02
  8.59000000e+01 -1.88024188e+03 -3.00985267e+01
  8.60000000e+01 -1.88621017e+03  8.37939023e+01
  8.61000000e+01 -1.88309886e+03  1.93610416e+02
  8.62000000e+01 -1.87092293e+03  2.93543301e+02
  8.63000000e+01 -1.84974098e+03  3.78306809e+02
  8.64000000e+01 -1.81965497e+03  4.43416319e+02
  8.65000000e+01 -1.78080974e+03  4.85425184e+02
  8.66000000e+01 -1.73339227e+03  5.02106763e+02
  8.67000000e+01 -1.67763081e+03  4.92572014e+02
  8.68000000e+01 -1.61379378e+03  4.57316445e+02
  8.69000000e+01 -1.54218847e+03  3.98193946e+02
  8.70000000e+01 -1.46315956e+03  3.18318874e+02
  8.71000000e+01 -1.37708748e+03  2.21901570e+02
  8.72000000e+01 -1.28438655e+03  1.14025995e+02
  8.73000000e+01 -1.18550300e+03  3.81223925e-01
  8.74000000e+01 -1.08091282e+03 -1.13039013e+02
  8.75000000e+01 -9.71119475e+02 -2.20252883e+02
  8.76000000e+01 -8.56651479e+02 -3.15606375e+02
  8.77000000e+01 -7.38059841e+02 -3.94071904e+02
  8.78000000e+01 -6.15915423e+02 -4.51513836e+02
  8.79000000e+01 -4.90806188e+02 -4.84906905e+02
  8.80000000e+01 -3.63334371e+02 -4.92495983e+02
  8.81000000e+01 -2.34113581e+02 -4.73888773e+02
  8.82000000e+01 -1.03765844e+02 -4.30076523e+02
  8.83000000e+01  2.70813881e+01 -3.63381672e+02
  8.84000000e+01  1.57798259e+02 -2.77335189e+02
  8.85000000e+01  2.87755540e+02 -1.76490084e+02
  8.86000000e+01  4.16327658e+02 -6.61809468e+01
  8.87000000e+01  5.42895711e+02  4.77577977e+01
  8.88000000e+01  6.66850439e+02  1.59300029e+02
  8.89000000e+01  7.87595166e+02  2.62546194e+02
  8.90000000e+01  9.04548664e+02  3.52034884e+02
  8.91000000e+01  1.01714796e+03  4.23031277e+02
  8.92000000e+01  1.12485103e+03  4.71777193e+02
  8.93000000e+01  1.22713944e+03  4.95689585e+02
  8.94000000e+01  1.32352080e+03  4.93496952e+02
  8.95000000e+01  1.41353115e+03  4.65306492e+02
  8.96000000e+01  1.49673723e+03  4.12598439e+02
  8.97000000e+01  1.57273849e+03  3.38147883e+02
  8.98000000e+01  1.64116911e+03  2.45878208e+02
  8.99000000e+01  1.70169967e+03  1.40653880e+02
  9.00000000e+01  1.75403880e+03  2.80235326e+01
  9.01000000e+01  1.79793455e+03 -8.60730709e+01
  9.02000000e+01  1.83317563e+03 -1.95618745e+02
  9.03000000e+01  1.85959240e+03 -2.94836667e+02
  9.04000000e+01  1.87705770e+03 -3.78495474e+02
  9.05000000e+01  1.88548745e+03 -4.42185549e+02
  9.06000000e+01  1.88484107e+03 -4.82551903e+02
  9.07000000e+01  1.87512168e+03 -4.97471366e+02
  9.08000000e+01  1.85637606e+03 -4.86164713e+02
  9.09000000e+01  1.82869445e+03 -4.49237816e+02
  9.10000000e+01  1.79221010e+03 -3.88649641e+02
  9.11000000e+01  1.74709863e+03 -3.07608782e+02
  9.12000000e+01  1.69357720e+03 -2.10404004e+02
  9.13000000e+01  1.63190343e+03 -1.02177731e+02
  9.14000000e+01  1.56237421e+03  1.13455487e+01
  9.15000000e+01  1.48532423e+03  1.24161613e+02
  9.16000000e+01  1.40112438e+03  2.30303614e+02
  9.17000000e+01  1.31017997e+03  3.24157214e+02
